Díra v sankcích. Čipy ze slovenských ledniček mířily do ruských zbraní;Slovensku hrozí mezinárodní ostuda, píší tamní média. Podle informací Denníku N vyvezly tamní firmy do Ruska a Íránu desítky tisíc kusů zboží na výrobu zbraní.
Liza z Kyjeva bojuje proti propagandě. Rusové nedokážou přemýšlet, říká;„Ukrajinci, jejichž domy zničily ruské rakety, nyní žijí v Soči a plavou v Černém moři.“ I to je jedna z dezinformací, kterou od Rusa zaslechla Ukrajinka bojující proti propagandě. Své úsilí popsala Seznam Zprávám.
Čína nejvíc ničí planetu. Slibovaný radikální obrat odnášejí obyčejní lidé;ANALÝZA. Čína je největším znečišťovatelem planety. Nyní se stala jedním z nejagilnějších propagátorů ochrany klimatu. Její boj proti krizi je však kvůli totalitnímu stylu vládnutí málo účinný, a navíc ohrožuje lidská práva.
Texasem a Oklahomou se prohnala tornáda;Vícero státy na jihu USA se v pátek prohnala tornáda. Nejméně jeden člověk přišel o život, zraněných jsou desítky. 
Ukrajinská pošta vydala novou známku k útoku na Kerčský most. Chce ji celý svět;Ukrajinská pošta uvedla do oběhu známku, jež má připomínat říjnový útok na ruský Kerčský most. Známka vyobrazuje muže a ženu, kteří pózují podobně jako protagonisté z amerického filmu Titanic. Z mostu za nimi zatím stoupá kouř.
Zprávy z bojiště: Bláto v botách i dělech. Skutečná „špína“ na Ukrajině teprve nastává;Na ukrajinské frontě s jednou výjimkou pokračoval boj pouze v místech, kde už delší dobu běží větší operace. Už je začíná komplikovat ukrajinské bahno.
Írán žádá Rusko o pomoc s jaderným programem;Írán žádá Rusko o pomoc se svým jaderným programem. Chce po něm dodávky radioaktivního materiálu i technologií na výrobu jaderného paliva, píše americká stanice CNN s odvoláním na zdroje z amerických tajných služeb.
Kanada vyhání Čínu z těžby kritických surovin;Kanada nařídila Číně, aby okamžitě prodala své podíly ve třech kanadských těžebních společnostech. Spolu s celosvětovou poptávkou po kritických kovech a nerostech totiž v Ottawě rostou i obavy z ohrožení národní bezpečnosti. 
Okupanti odtáhli a veřejně oběsili ženu. Říkala jim, že jsou na Ukrajině;Situace v Ruskem okupovaných oblastech na jihu Ukrajiny se vyostřuje. V říjnu například okupační správa oběsila jednu z obyvatelek ukrajinského Skadovsku. Jen proto, že prohlásila, že město je součástí Ukrajiny.
Ukrajina vybrala miliony od lidí i firem. Koupí za ně britské transportéry;Netradiční dárek k Vánocům letos čeká ukrajinskou armádu: padesát málo používaných britských obrněných transportérů. Peníze na ně se vybraly v crowdfundingové kampani: darovali jednotlivci i firmy z celého světa. 
Test mezikontinentální rakety se KLDR nezdařil, tvrdí Jižní Korea;Severní Korea ve čtvrtek ráno odpálila svou dosud nejsilnější mezikontinentální balistickou raketu (ICBM). Jihokorejské vládní zdroje naznačují, že se test nezdařil.
České tanky pro Ukrajinu. USA a Nizozemsko společně zaplatí jejich renovaci;Renovaci devadesáti českých tanků T-72 pro Ukrajinu zaplatí společně Spojené státy a Nizozemsko. První stroje by se do země měly dostat ještě před koncem roku.
Fotky: Takhle před 100 lety nalezli Tutanchamona;4. listopadu uplynulo 100 let od chvíle, kdy Howard Carter učinil jeden z nejúžasnějších objevů. Nalezl schody vedoucí do hrobky neznámého faraona plné cenných předmětů. Nové důkazy nasvědčují tomu, že v hrobce kradl.
Scholz a Si na stejné vlně. V Číně si překvapivě notovali o vztahu k Rusku;Německý kancléř Olaf Scholz jako první šéf zemí G7 od začátku pandemie covidu-19 navštívil čínského prezidenta Si Ťin-pchinga přímo v Pekingu. Kritizované setkání mělo „prohloubit důvěru a spolupráci“.
Policie na Haiti ukončila blokádu ropného terminálu;Haitská policie převzala kontrolu nad ropným terminálem Varreux, který od září blokovaly ozbrojené gangy. Humanitární krize, jež Haiti sužuje, zůstává dál znepokojivá.
Turisté opustili Krym, akvárium vyhodilo čtyři delfíny na volné moře;Majitel delfinária v Sevastopolu na okupovaném Krymu vypustil do volného moře delfíny, kteří žili v zajetí déle než deset let. Prý kvůli tomu, že na Krymu ubylo turistů a jemu docházejí peníze.
Úplný blackout Záporožské elektrárny: vedení je přerušené na dvou místech;Největší jaderná elektrárna v Evropě je opět bez připojení k elektrické síti. Něco takového by se nemělo dít, od bezprostředního nebezpečí havárie nicméně elektrárna zůstává daleko.
V Německu zemřela cyklistka, pomoc po nehodě zdrželi klimaaktivisté;Policie vyšetřuje dva aktivisty ve věku 63 a 59 let, kteří se přilepili na silnici. Teď čelí podezření, že svým jednáním bránili záchranářům v poskytnutí pomoci cyklistce, neboť jejich vozidlo uvázlo v koloně. 
„Narodil se v lockdownu, zemřel v lockdownu.“ Čína se bouří, už má covidu dost;Covidové roky v Číně přinesly mnohé bizarní i děsivé situace, mnohdy překračující hranice lidských práv. Zbytečná smrt tříletého chlapce však byla pro mnohé Číňany poslední kapkou. 
Putin povolil mobilizovat těžké zločince;Ruský prezident vyhlásil částečnou mobilizaci 21. září. Teď oznámil, že z lidí povolaných k armádě jich bylo již 49 tisíc nasazených do „bojové mise“. Čísla se liší od těch, která minulý týden předložil ministr obrany.
Ruský vliv na volby už Američany nestraší, bojí se spíš sami sebe;Už příští úterý proběhnou ve Spojených státech volby do obou komor parlamentu. Dva roky po vítězství Joea Bidena nad Donaldem Trumpem je americká společnost pořád rozdělená a nedaří se jí najít společnou řeč. Co stojí za radikalizací příznivců obou stran, které proti sobě kandidují, a jak do společenské debaty promlouvají sociální sítě?
Pelosi je doma z nemocnice. Útočník dopadený při činu vinu odmítá;Manžel předsedkyně americké Sněmovny reprezentantů byl propuštěn z nemocnice. Skončil tam poté, co se minulý týden stal obětí útoku, jehož cílem měla být sama politička.
„Energetický terorismus.“ Bez proudu jsou miliony Ukrajinců, horší se to;Miliony lidí byly na Ukrajině v noci na pátek a také v pátek ráno bez proudu. Důvodem jsou ruské útoky na ukrajinskou infrastrukturu. Prezident Volodymyr Zelenskyj kvůli tomu mluví o ruském „energetickém terorismu“.
Ruské velení nařizuje vojákům střílet kolegy-dezertéry, tvrdí Britové;Rusko u fronty podle informací britských zpravodajských služeb rozmístilo „nárazníkové“ nebo „blokační“ jednotky. Jejich úkolem je nutit ruské vojáky, aby dál bojovali.
Trump silně naznačil, že bude znovu kandidovat na prezidenta;Zatímco Joe Biden varuje voliče před ohrožením americké demokracie, Donald Trump se zřejmě chystá oznámit kandidaturu na prezidenta. Nezanedbatelná část republikánů si to nepřeje, exprezident je ale ve straně pořád dost populární.
Švýcaři blokují vývoz munice na Ukrajinu;Podle některých švýcarských odborníků existuje legální způsob, jak neporušit přísné principy neutrality a zároveň dodávat Ukrajině zbraně. 
„Je houževnatá.“ Bílý dům nevzdává boj o uvězněnou sportovkyni;Hvězda ženského basketbalu Američanka Brittney Grinerová se setkala s americkou delegací. Jde o první setkání po nezdařilém odvolání proti rozsudku. Osvobození basketbalistky je prioritou Bidenovy administrativy.
Teploty v Evropě rostou oproti světu dvojnásobně;Teploty v Evropě se oproti celosvětovému průměru za posledních 30 let zvýšily více než dvojnásobně, tvrdí Světová meteorologická organizace. 
„Úplný blackout.“ Záporožská jaderná elektrárna je bez elektřiny;Záporožská jaderná elektrárna byla po dalším incidentu odstřižena od elektrické sítě. Náhradní dieselové generátory zvládnou elektrárnu udržet životaschopnou 15 dnů, do té doby musí být připojení k síti obnoveno. 
